id,name,artist,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri
3w8S5rmjdFWD9X5VNQgwMh,Bonita - Remix,Jeeiph,0.64,0.081,81.157,0.154,0.241,0.0,4,0.592,6,208469,-5.577,0.623,0,spotify:track:6IXx1EoraLU3mFBYCXh1av
6IXx1EoraLU3mFBYCXh1av,No Se Que,Boza,0.64,0.17,170.067,0.207,0.119,0.0,4,0.773,3,228720,-4.777,0.605,0,spotify:track:2MaYHbpwybBOm9CrDBfChl
2MaYHbpwybBOm9CrDBfChl,Cosas Malas,Manuel Turizo,0.538,0.104,106.646,0.22,0.455,0.0,5,0.507,1,201750,-5.965,0.472,0,spotify:track:0AobgJo4CiiUPxnQktjswB
0AobgJo4CiiUPxnQktjswB,De Mí Para Tí - Remix,vf7,0.771,0.093,154.001,0.0796,0.075,3.89e-05,4,0.825,2,212416,-2.515,0.929,0,spotify:track:3ymdUMzgylwrSfpxdlCUWV
3ymdUMzgylwrSfpxdlCUWV,EL PONY,Daddy Yankee,0.688,0.152,169.929,0.261,0.187,0.000126,4,0.766,11,279832,-7.223,0.62,0,spotify:track:7BErD9UIVpUr07RXsX8YyX
7BErD9UIVpUr07RXsX8YyX,Inocentes,Alex Gargolas,0.755,0.556,179.826,0.0861,0.183,0.0,4,0.606,7,202430,-4.916,0.743,0,spotify:track:3OYQbnGzAPgoxlRRnu5PRa
3OYQbnGzAPgoxlRRnu5PRa,Sin Panty,Nio Garcia,0.796,0.258,173.888,0.257,0.134,2.68e-05,4,0.598,6,147250,-5.561,0.834,1,spotify:track:1TGIQTydkggLD4Ikfc2cmY
1TGIQTydkggLD4Ikfc2cmY,Montoya,Farina,0.67,0.226,96.013,0.148,0.208,0.00105,4,0.859,7,185000,-4.859,0.667,1,spotify:track:56hRNcWyNKZ2W5AT60hAe2
56hRNcWyNKZ2W5AT60hAe2,Caliente,Manuel Turizo,0.77,0.23,82.001,0.1,0.444,7.24e-05,4,0.83,5,237627,-3.364,0.739,0,spotify:track:3YNolHalg56UrvPabqw6JP
3YNolHalg56UrvPabqw6JP,Fragancia (with Jay Wheeler),Juhn,0.852,0.0838,168.118,0.275,0.188,0.0,4,0.731,6,154126,-5.571,0.608,0,spotify:track:1sO0Y7fVn6JXqgd5lOTlsx
1sO0Y7fVn6JXqgd5lOTlsx,Millonario,Messiah,0.621,0.118,151.983,0.157,0.224,0.0,4,0.89,11,155740,-5.806,0.537,0,spotify:track:6rcKAarXztPHGdnNS2s8q9
6rcKAarXztPHGdnNS2s8q9,New Calle (feat. Doeman),De La Ghetto,0.675,0.0759,102.377,0.17,0.0636,0.00757,4,0.609,1,170387,-3.657,0.44,0,spotify:track:6wi7nKXKwAsJ2moj9JsaX5
6wi7nKXKwAsJ2moj9JsaX5,De la Mata,Gigolo Y La Exce,0.44,0.0971,121.93,0.0566,0.0232,1.55e-06,4,0.773,11,130348,-7.526,0.627,0,spotify:track:6BQKLd86gks38xcNuXLw4q
6BQKLd86gks38xcNuXLw4q,Nubes,Mi$HNRZ,0.66,0.122,92.988,0.0652,0.0659,0.0,4,0.778,5,231547,-6.776,0.669,0,spotify:track:0uYrddmRKNDcG2NfiJec0q
0uYrddmRKNDcG2NfiJec0q,Dímelo Shorty,Nacho,0.477,0.126,188.026,0.565,0.302,2e-06,4,0.742,6,185923,-11.021,0.435,0,spotify:track:1rX556xgeUc50HUZBvgguK
1rX556xgeUc50HUZBvgguK,SIEMPRE TARDE,Kris Floyd,0.867,0.114,99.038,0.229,0.25,0.0,4,0.733,8,197879,-3.118,0.778,1,spotify:track:6wnysAiKxkM6Yk87S4xSI9
6wnysAiKxkM6Yk87S4xSI9,Tóxico,Fran Rozzano,0.589,0.113,89.963,0.134,0.13,0.0,4,0.891,11,173333,-4.595,0.686,0,spotify:track:6ZYa7s67Xdr0BqKB9IXYUP
